average_flux,air_temp_avg,deep_soil_temp,mid_soil_temp,shallow_soil_temp,soil_moisture,light,time
1.2358,2.89,7.3964,6.9392,6.3343,0.15353,1.2,449.04
1.205,2.4958,7.0617,6.5631,5.9591,0.15372,1.2,449.08
1.0388,2.03,6.7574,6.2104,5.6093,0.1535,1.2,449.13
0.87428,1.9822,6.4575,5.8782,5.283,0.15394,1.2,449.17
0.89153,1.4029,6.1722,5.5655,4.9773,0.15421,1.2,449.21
0.81054,1.17,5.9279,5.2859,4.7,0.154,10.575,449.25
0.86879,2.0778,5.7229,5.0864,4.6097,0.154,37.311,449.29
0.90878,4.9258,5.6708,5.1468,4.9085,0.15383,212.59,449.33
0.74633,10.843,6.0732,5.8913,6.4056,0.15325,601.1,449.38
1.0091,15.786,7.2263,7.6702,8.9435,0.153,1022.9,449.42
0.88272,16.879,8.448,9.3748,10.604,0.15253,1412.5,449.46
1.0143,16.792,9.8635,11.178,13.081,0.1525,1502,449.5
0.80492,16.401,11.178,12.715,14.113,0.15192,1120.8,449.54
0.83841,15.83,11.977,13.634,14.64,0.1515,760.57,449.58
1.1503,15.546,12.078,13.132,13.674,0.151,530.26,449.63
1.1402,14.681,11.787,12.564,13.036,0.15089,111.48,449.67
0.96766,13.352,11.396,11.97,12.107,0.15094,65.783,449.71
0.91702,11.575,10.972,11.394,11.295,0.15067,4.5333,449.75
1.0865,8.5244,10.466,10.689,10.33,0.15053,1.2,449.79
0.83069,6.5889,9.9191,9.9677,9.4637,0.15044,1.2,449.83
0.95194,5.005,9.3953,9.2877,8.7041,0.15037,1.2,449.88
0.84897,3.8311,8.8782,8.6309,7.9906,0.15022,1.2,449.92
1.0752,3.5101,8.4063,8.0601,7.4057,0.15003,1.2,449.96
1.1534,2.89,7.9959,7.5772,6.9202,0.15033,1.2,450
1.1957,2.6392,7.6163,7.138,6.4803,0.15047,1.2,450.04
1.0455,2.03,7.2427,6.7066,6.0536,0.1505,1.2,450.08
0.94652,2.0121,6.9173,6.3329,5.7034,0.1505,1.2,450.13
0.98322,2.5317,6.6447,6.0492,5.4921,0.15022,1.2,450.17
1.1354,2.89,6.4305,5.8483,5.3618,0.15047,1.2,450.21
1.3008,3.135,6.2771,5.7099,5.2557,0.1505,12.033,450.25
0.85455,3.9773,6.1729,5.6563,5.3375,0.15047,76.599,450.29
0.88104,7.0478,6.2697,5.9192,5.8822,0.1505,243.77,450.33
0.80986,13.005,6.7334,6.7206,7.3653,0.15021,554.85,450.38
0.92885,15.508,7.7782,8.3094,9.5114,0.15,901.06,450.42
0.96634,15.19,8.8801,9.7705,10.941,0.14994,1334.5,450.46
0.75861,14.852,9.9704,11.115,12.616,0.1495,1075,450.5
1.0193,13.869,10.967,12.233,13.539,0.149,863.21,450.54
1.077,14.067,11.665,13.032,14.062,0.14894,623.01,450.58
0.93999,13.39,11.788,12.714,13.349,0.1485,543.08,450.63
0.93387,12.03,11.581,12.205,12.688,0.14839,104.46,450.67
1.1461,9.6858,11.068,11.407,11.442,0.14829,55.922,450.71
1.063,8.03,10.512,10.632,10.365,0.14817,4.325,450.75
0.9848,5.2598,9.8626,9.7559,9.2203,0.14842,1.2,450.79
0.98492,3.0767,9.1905,8.8781,8.2167,0.14767,1.2,450.83
0.99476,2.0569,8.5752,8.1151,7.3974,0.14821,1.2,450.88
0.91164,1.4208,8.0076,7.4378,6.7348,0.14822,1.2,450.92
0.88686,4.5004,7.7193,7.241,6.8794,0.14806,1.2,450.96
1.0456,4.43,7.6576,7.261,7.0319,0.14833,1.2,451
0.75506,3.74,7.5692,7.1805,6.9227,0.1485,1.2,451.04
0.80508,3.74,7.4414,7.0432,6.8115,0.14856,1.2,451.08
0.84281,3.7042,7.2953,6.8829,6.6403,0.15067,1.2,451.13
0.78395,3.03,7.1392,6.7062,6.4445,0.1515,1.2,451.17
0.71267,3.6653,6.9472,6.4653,6.0385,0.15849,1.2,451.21
1.015,2.1733,6.7288,6.2313,5.8421,0.16167,1.2,451.25
0.79943,0.88583,6.4853,5.9197,5.5246,0.16229,10.488,451.29
0.73999,-0.6,6.2803,5.6946,5.3932,0.1625,93.214,451.33
0.88754,-0.6,6.1572,5.5507,5.3006,0.162,175.11,451.38
0.81148,0.26556,6.0676,5.467,5.2181,0.16161,82.033,451.42
0.74746,-0.0078472,5.9882,5.412,5.2593,0.1615,146.3,451.46
0.75367,-0.6,5.908,5.3068,5.0559,0.161,43.492,451.5
0.96689,0.4275,5.8279,5.2665,5.192,0.1605,137.83,451.54
0.80893,-1.9956,5.623,4.8959,4.4057,0.16039,19.95,451.58
0.70231,-2.1329,5.2559,4.4571,4.0473,0.1605,64.273,451.63
0.74416,-1.51,5.0209,4.2263,3.8864,0.16067,37.381,451.67
0.88633,-0.89687,4.8571,4.0701,3.7825,0.16139,15.94,451.71
0.76313,-1.8167,4.7052,3.9213,3.6632,0.1615,1.2,451.75
0.65336,-2.9326,4.5982,3.8172,3.5804,0.1615,1.2,451.79
0.73143,-4.3033,4.4832,3.713,3.5041,0.1615,1.2,451.83
0.83687,-4.9662,4.3967,3.6263,3.4079,0.1615,1.2,451.88
0.65209,-4.7967,4.308,3.5346,3.3321,0.1615,1.2,451.92
0.53377,-5.31,4.2213,3.4487,3.2541,0.1615,1.2,451.96
0.75379,-6.2167,4.137,3.3601,3.1639,0.1615,1.2,452
0.92754,-6.3,4.0468,3.2629,3.0656,0.16097,1.2,452.04
0.90029,-6.6117,3.9487,3.1489,2.9375,0.1605,1.2,452.08
0.80262,-6.81,3.84,3.0236,2.7982,0.16021,1.2,452.13
0.78399,-7.3011,3.7246,2.8894,2.6416,0.16006,1.2,452.17
0.61846,-7.5611,3.604,2.762,2.4937,0.16,1.2,452.21
0.70882,-8.115,3.4933,2.6478,2.358,0.16,3.075,452.25
0.55939,-7.1894,3.3802,2.5346,2.2541,0.1595,13.283,452.29
0.67008,-3.9719,3.3003,2.4654,2.2091,0.15906,78.144,452.33
0.62981,-0.28417,3.2833,2.4905,2.3452,0.15929,517.09,452.38
0.60172,1.6356,3.3348,2.6188,2.6211,0.15906,1117,452.42
0.66485,3.8999,3.4973,2.8865,2.8957,0.1595,1722.4,452.46
0.65504,5.6025,4.1887,4.0026,4.276,0.16617,1476.8,452.5
0.68167,6.6449,5.7494,6.3945,7.1873,0.17544,1394,452.54
0.64714,7.3631,7.0774,8.2514,8.7991,0.17533,939.67,452.58
0.78094,7.4217,7.1787,7.6352,7.9977,0.17433,581.2,452.63
0.88519,7.0628,7.0052,7.1577,7.5455,0.17272,78.214,452.67
0.74816,5.9118,6.5733,6.5098,6.487,0.17135,39.898,452.71
0.6951,2.8892,6.0917,5.8467,5.5609,0.1705,5.9917,452.75
0.6868,0.13306,5.5948,5.192,4.7128,0.16953,1.2,452.79
0.69773,-1.1522,5.0821,4.5311,3.9292,0.16933,1.2,452.83
0.64003,-1.4813,4.6436,3.9966,3.3703,0.16858,1.2,452.88
0.66275,-1.51,4.2621,3.5421,2.9536,0.16839,1.2,452.92
0.6569,-1.5164,3.9616,3.2014,2.6665,0.16842,1.2,452.96
0.93448,1.4567,3.7401,2.9946,2.5217,0.16733,1.2,453
0.70235,2.3286,3.5702,2.851,2.4248,0.16697,1.2,453.04
0.79179,1.7553,3.4394,2.7214,2.3184,0.16628,1.2,453.08
1.0151,2.9425,3.3208,2.6132,2.223,0.166,1.2,453.13
0.86027,1.815,3.195,2.4972,2.1298,0.16589,1.2,453.17
0.90925,0.79722,3.0922,2.3794,2.0033,0.16503,1.2,453.21
0.75048,2.675,2.9918,2.2817,1.934,0.16467,11.2,453.25
0.66974,2.0031,2.8997,2.2021,1.8721,0.1645,37.519,453.29
0.7615,5.4206,2.8686,2.2228,1.976,0.16406,253.77,453.33
0.82599,9.3569,3.1009,2.7382,3.1406,0.16396,614.95,453.38
0.75266,10.762,4.1768,4.5061,5.6314,0.16322,1098.4,453.42
0.85815,11.765,5.5711,6.4311,7.4776,0.16279,1738.8,453.46
0.75064,12.641,7.0333,8.3242,9.8897,0.162,1508.1,453.5
0.83119,12.831,8.4249,10.013,11.456,0.16139,1365.3,453.54
0.83412,13.169,9.3237,10.985,11.83,0.16067,930.37,453.58
0.98975,13.51,9.2633,10.19,10.782,0.16029,571.51,453.63
0.85921,12.592,9.0248,9.6014,10.144,0.1595,78.908,453.67
1.0155,11.055,8.5153,8.8284,8.9174,0.1595,39.03,453.71
0.89025,7.1292,7.9759,8.0828,7.8932,0.15933,5.3667,453.75
0.655,3.9498,7.4251,7.3445,6.9235,0.15876,1.2,453.79
1.0021,1.8867,6.8554,6.5855,6.0159,0.15889,1.2,453.83
0.83164,0.58333,6.3246,5.9043,5.2454,0.159,1.2,453.88
0.96215,1.4686,5.8127,5.2854,4.6364,0.15878,1.2,453.92
1.0156,5.3437,5.4499,4.9053,4.3731,0.15897,1.2,453.96
0.86605,3.5608,5.2012,4.6828,4.2137,0.15867,1.2,454
0.8269,2.1136,4.9477,4.3836,3.867,0.1585,1.2,454.04
0.78796,0.68111,4.668,4.0518,3.512,0.15839,1.2,454.08
0.8234,-0.6,4.3867,3.6999,3.1132,0.1585,1.2,454.13
0.69646,-0.725,4.0846,3.3412,2.7578,0.15839,1.2,454.17
0.78638,-0.74063,3.8176,3.0284,2.4507,0.15806,1.2,454.21
0.73917,-1.0883,3.5784,2.7688,2.2207,0.15833,13.283,454.25
0.7846,-0.59375,3.419,2.6359,2.1167,0.158,36.669,454.29
0.72388,2.8475,3.3269,2.6011,2.2454,0.15783,246.96,454.33
0.66136,10.068,3.6349,3.2712,3.9015,0.15775,660.58,454.38
0.76258,13.424,4.8447,5.2444,6.4944,0.15689,1115.3,454.42
0.65719,14.411,6.3085,7.2784,8.4282,0.157,1733.8,454.46
0.96252,15.296,7.8378,9.2323,10.822,0.15633,1488.5,454.5
0.82541,15.788,9.219,10.91,12.316,0.156,1272,454.54
1.0219,15.746,10.183,11.888,12.76,0.15556,919.53,454.58
1.0501,15.264,10.116,11.147,11.762,0.155,575.42,454.63
0.95502,14.291,9.861,10.569,11.105,0.15461,86.686,454.67
0.97951,12.419,9.3882,9.8599,9.966,0.15426,41.617,454.71
0.93895,8.6292,8.8754,9.1222,8.9321,0.15433,6.825,454.75
0.75351,5.1394,8.2848,8.3172,7.8751,0.15447,1.2,454.79
0.94971,2.9594,7.6841,7.517,6.9201,0.15389,1.2,454.83
0.83324,1.9762,7.1273,6.807,6.1497,0.15421,1.2,454.88
0.76574,1.17,6.6054,6.1769,5.4884,0.15439,1.2,454.92
0.91055,1.17,6.1645,5.6582,4.9985,0.15424,1.2,454.96
1.0001,1.17,5.7832,5.2213,4.5715,0.154,1.2,455
1.1104,0.73,5.4441,4.8295,4.1964,0.154,1.2,455.04
1.0157,0.68111,5.1268,4.4743,3.8562,0.154,1.2,455.08
0.97889,0.29,4.8512,4.1719,3.5661,0.15413,1.2,455.13
0.93963,0.29,4.5879,3.8896,3.3249,0.15367,1.2,455.17
0.88904,0.29,4.3551,3.6471,3.0976,0.154,1.2,455.21
0.90459,0.29,4.1406,3.4095,2.8809,0.154,17.45,455.25
0.80842,1.4358,4.0077,3.2987,2.8905,0.154,45.176,455.29
0.8727,5.2111,4.0168,3.4379,3.27,0.15394,274.39,455.33
0.80858,14.428,4.5154,4.3694,5.2384,0.1535,718.18,455.38
0.90285,16.718,5.8558,6.4967,7.9181,0.15333,1125.6,455.42
0.90686,18.093,7.3877,8.6647,9.9573,0.15258,1765.4,455.46
0.93183,18.789,8.9844,10.678,12.288,0.15233,1587.2,455.5
1.0249,18.536,10.384,12.373,13.831,0.1515,1442.9,455.54
1.0872,18.09,11.354,13.279,14.16,0.1515,912.52,455.58
0.79773,17.67,11.279,12.534,13.151,0.151,561.3,455.63
1.1368,16.591,11.039,11.953,12.519,0.151,81.547,455.67
0.9455,14.425,10.532,11.179,11.272,0.15071,43.006,455.71
1.0305,10.665,9.9872,10.397,10.208,0.1505,5.9917,455.75
0.7752,7.229,9.3829,9.5731,9.1044,0.1505,1.2,455.79
0.89909,5.1833,8.7543,8.7502,8.1456,0.1505,1.2,455.83
0.89084,4.1079,8.2073,8.0515,7.3832,0.1505,1.2,455.88
1.2731,3.7042,7.6823,7.4084,6.7138,0.1505,1.2,455.92
1.0924,2.9308,7.2114,6.8467,6.151,0.1505,1.2,455.96
0.83916,2.5675,6.7934,6.3538,5.6466,0.1505,1.2,456
0.72901,2.03,6.4041,5.9007,5.2033,0.1505,1.2,456.04
0.79061,1.6,6.0342,5.4744,4.7664,0.1505,1.2,456.08
0.79976,1.17,5.7134,5.0974,4.4015,0.1505,1.2,456.13
0.98903,1.2178,5.3938,4.7426,4.0839,0.1505,1.2,456.17
0.77455,1.8658,5.1334,4.4806,3.8524,0.1505,1.2,456.21
0.83625,1.7075,4.9168,4.2558,3.6895,0.1505,13.7,456.25
0.7432,2.5317,4.7373,4.1008,3.5985,0.1505,39.134,456.29
0.86709,6.6094,4.7579,4.2525,4.0917,0.1505,270.85,456.33
0.79792,13.566,5.291,5.1862,6.18,0.1505,751.77,456.38
0.77865,17.732,6.6008,7.2785,8.8301,0.15028,1192.5,456.42
1.0059,18.963,8.1506,9.5092,10.809,0.14953,1776.6,456.46
1.0045,19.296,9.8069,11.574,13.262,0.14933,1531.4,456.5
1.2124,19.868,11.251,13.311,14.9,0.1485,1467.2,456.54
0.79396,19.339,12.214,14.206,15.017,0.1485,868.14,456.58
0.83237,18.343,12.086,13.413,14.01,0.14804,564.27,456.63
1.0827,17.351,11.852,12.855,13.402,0.1475,78.353,456.67
0.85533,15.586,11.331,12.071,12.151,0.14747,41.686,456.71
1.0067,12.58,10.819,11.367,11.216,0.1475,11.617,456.75
0.8583,8.13,10.232,10.545,10.081,0.1475,1.2,456.79
0.82006,5.9581,9.5846,9.675,9.0534,0.14761,1.2,456.83
1.0155,4.465,8.9925,8.922,8.2115,0.14754,1.2,456.88
1.2188,3.7161,8.42,8.1977,7.4314,0.14728,1.2,456.92
1.0506,2.89,7.8981,7.5689,6.791,0.14776,1.2,456.96
0.87495,2.7825,7.445,7.0397,6.2681,0.14767,1.2,457
0.75257,2.03,7.0116,6.5266,5.7512,0.14797,1.2,457.04
0.8255,1.7672,6.6164,6.0637,5.2981,0.14767,1.2,457.08
1.0332,1.2237,6.2565,5.6513,4.8935,0.14767,1.2,457.13
0.99322,1.1456,5.9069,5.2606,4.5227,0.14767,1.2,457.17
1.0393,0.96222,5.5957,4.9237,4.2198,0.14797,1.2,457.21
0.6852,1.8867,5.3528,4.6829,4.0738,0.14783,17.242,457.25
0.73073,3.3466,5.2356,4.6287,4.1796,0.14794,75.245,457.29
0.89567,7.9511,5.3678,4.9659,4.9181,0.14767,311.76,457.33
0.81722,14.172,5.9325,5.9186,6.7822,0.14758,766.62,457.38
0.89057,16.95,7.173,7.8793,9.1853,0.1475,1007.7,457.42
0.95464,17.657,8.6275,9.966,11.308,0.147,1689.2,457.46
1.0242,18.029,10.281,12.016,13.708,0.1465,1575,457.5
0.76421,17.003,11.543,13.332,14.807,0.14624,1113.2,457.54
0.87619,16.908,12.111,13.826,14.571,0.146,649.12,457.58
0.90761,16.974,12.114,13.448,14.127,0.146,522.76,457.63
1.1453,15.894,12.025,13.04,13.549,0.14567,98.422,457.67
0.89468,13.883,11.577,12.326,12.407,0.14547,76.443,457.71
0.85961,11.868,11.116,11.684,11.551,0.1455,6.825,457.75
0.90381,9.545,10.657,11.034,10.729,0.14529,1.2,457.79
0.97629,8.3633,10.194,10.424,10.017,0.1455,1.2,457.83
0.88375,6.0912,9.7038,9.7714,9.2057,0.1455,1.2,457.88
0.9522,4.5933,9.1301,9.0264,8.3399,0.1455,1.2,457.92
1.1252,4.15,8.6004,8.3536,7.6442,0.1455,1.2,457.96
0.98119,4.15,8.1578,7.855,7.178,0.14533,1.2,458
1.2503,3.7281,7.7682,7.4059,6.7359,0.1455,1.2,458.04
0.99595,3.6444,7.4221,7.0066,6.3761,0.1455,1.2,458.08
1.0709,3.74,7.1296,6.6846,6.0903,0.1455,1.2,458.13
1.088,3.1233,6.8563,6.3783,5.7992,0.1455,1.2,458.17
0.77546,2.666,6.5769,6.0647,5.4659,0.1455,1.2,458.21
0.71779,2.46,6.3163,5.7676,5.1777,0.1455,15.783,458.25
0.8262,3.4503,6.1204,5.5788,5.0794,0.1455,38.474,458.29
0.83488,7.46,6.0869,5.6625,5.4745,0.1455,328.28,458.33
1.0066,15.21,6.6184,6.5859,7.6153,0.1455,873.49,458.38
0.73961,17.945,7.9431,8.7162,10.184,0.1455,1259.1,458.42
1.1192,19.578,9.5568,11.069,12.391,0.14518,1866.5,458.46
1.1139,19.772,11.317,13.206,14.909,0.14483,1602.7,458.5
1.0656,19.591,12.859,14.986,16.816,0.1445,1499.8,458.54
1.1151,18.164,13.717,15.712,16.306,0.14411,836.62,458.58
0.93352,17.773,13.448,14.822,15.372,0.1435,582.03,458.63
1.2242,16.38,13.185,14.173,14.669,0.1435,76.894,458.67
0.9889,13.958,12.587,13.298,13.319,0.14347,41.634,458.71
1.01,11.282,11.963,12.449,12.175,0.1435,7.2417,458.75
1.0694,8.7689,11.334,11.604,11.119,0.1435,1.2,458.79
0.85099,7.3189,10.714,10.806,10.216,0.14322,1.2,458.83
1.0058,6.22,10.16,10.115,9.4821,0.14337,1.2,458.88
1.1269,5.5481,9.638,9.4847,8.8117,0.14361,1.2,458.92
1.0641,5.101,9.1544,8.917,8.257,0.14368,1.2,458.96
0.96922,4.815,8.7404,8.4451,7.8103,0.1435,1.2,459
0.89881,4.6138,8.3868,8.0424,7.4177,0.1435,1.2,459.04
0.93428,4.6517,8.0619,7.687,7.1081,0.1435,1.2,459.08
1.0063,4.6225,7.8006,7.4011,6.8425,0.1435,1.2,459.13
0.90367,4.6867,7.5532,7.1416,6.6157,0.1435,1.2,459.17
0.86163,4.9667,7.3548,6.95,6.4613,0.1435,1.2,459.21
0.9159,5.605,7.2205,6.8401,6.4487,0.1435,30.575,459.25
0.89293,7.7328,7.2305,6.9824,6.8386,0.1435,134.79,459.29
0.96009,12.017,7.5508,7.5648,7.8329,0.1435,323.35,459.33
0.98927,17.56,8.2904,8.7406,9.7236,0.14337,674.27,459.38
0.90443,22.009,9.5156,10.74,12.099,0.143,1174,459.42
0.85666,23.372,11.077,13.03,14.276,0.143,1833.9,459.46
0.96255,23.533,12.786,15.026,16.693,0.14267,1618.9,459.5
0.86136,22.957,14.122,16.276,17.95,0.14244,1449.7,459.54
1.0611,20.359,14.748,16.725,17.373,0.14178,405.58,459.58
1.0665,18.272,14.445,15.997,16.212,0.14171,153.23,459.63
1.2637,17.414,14.018,15.298,15.356,0.14106,167.73,459.67
1.2833,16.76,13.648,14.722,14.656,0.141,85.037,459.71
1.0519,15.073,13.272,14.141,13.904,0.141,8.2833,459.75
1.262,12.687,12.791,13.46,13.055,0.141,1.2,459.79
1.1087,11.467,12.325,12.836,12.374,0.141,1.2,459.83
1.3071,10.519,11.891,12.269,11.759,0.141,1.2,459.88
0.9972,9.8417,11.475,11.755,11.228,0.14122,1.2,459.92
1.085,9.6561,11.113,11.317,10.831,0.14106,1.2,459.96
1.0328,9.42,10.829,10.983,10.519,0.14117,1.2,460
1.0213,9.42,10.588,10.706,10.284,0.14129,1.2,460.04
1.0806,9.42,10.373,10.463,10.06,0.1415,1.2,460.08
1.0518,8.73,10.15,10.181,9.7319,0.14142,1.2,460.13
0.96116,8.4744,9.8832,9.8648,9.4249,0.1415,1.2,460.17
0.96939,8.105,9.6657,9.6082,9.164,0.1415,1.2,460.21
0.89201,7.83,9.4178,9.3194,8.8637,0.1415,27.45,460.25
1.0563,9.6821,9.3336,9.3245,9.1265,0.14147,136.41,460.29
1.1098,12.966,9.5667,9.7841,9.95,0.14144,262.38,460.33
1.1703,17.203,10.13,10.652,11.389,0.14087,599.17,460.38
1.0558,21.1,11.16,12.431,13.556,0.14061,1214.3,460.42
1.0691,21.098,12.535,14.383,15.468,0.14053,1375.7,460.46
1.2436,19.997,13.842,15.759,17.011,0.14017,1147.2,460.5
1.4674,20.385,14.993,16.948,18.52,0.14,1120.9,460.54
1.0888,18.702,15.466,17.253,17.912,0.13978,513.49,460.58
1.1461,17.449,15.302,16.768,17.14,0.1395,310.16,460.63
1.214,17.636,15.037,16.265,16.491,0.13933,194.32,460.67
1.1965,15.662,14.646,15.62,15.591,0.13926,95.905,460.71
1.1212,13.19,14.121,14.841,14.507,0.1395,6.825,460.75
1.1572,10.852,13.504,14.002,13.491,0.13906,1.2,460.79
1.3047,8.9289,12.869,13.161,12.503,0.13939,1.2,460.83
1.0042,8.1633,12.303,12.455,11.762,0.13913,1.2,460.88
0.949,7.3411,11.761,11.784,11.067,0.139,1.2,460.92
1.1481,6.459,11.261,11.179,10.447,0.139,1.2,460.96
1.0792,6.015,10.815,10.642,9.9233,0.139,1.2,461
1.1165,5.5708,10.4,10.184,9.4684,0.139,1.2,461.04
1.1215,5.195,10.033,9.7517,9.0549,0.139,1.2,461.08
1.0082,4.57,9.6747,9.3253,8.6189,0.139,1.2,461.13
1.0765,4.15,9.3164,8.9162,8.2265,0.139,1.2,461.17
0.97396,4.2375,9.0096,8.579,7.9383,0.139,1.2,461.21
1.0242,5.3658,8.806,8.4065,7.8903,0.13917,31.825,461.25
0.91968,7.3911,8.7742,8.4992,8.1953,0.13903,86.078,461.29
0.97793,10.154,8.9483,8.8574,8.8879,0.13922,199.05,461.33
1.0333,14.375,9.443,9.6563,10.261,0.139,492.81,461.38
0.81711,17.256,10.482,11.464,12.687,0.139,1376.9,461.42
1.1123,16.771,11.911,13.425,14.427,0.139,1696.7,461.46
0.99215,15.328,13.213,14.861,15.983,0.139,733.91,461.5
1.0206,16.615,13.985,15.675,17.102,0.13894,1532.2,461.54
1.1681,15.956,14.941,16.574,17.294,0.1385,828.63,461.58
1.1046,15.633,14.856,15.968,16.591,0.1385,448.39,461.63
1.1055,13.819,14.425,15.217,15.347,0.13794,116.41,461.67
1.0384,12.619,13.805,14.379,14.232,0.138,50.818,461.71
1.1769,10.632,13.201,13.575,13.194,0.138,9.325,461.75
1.2301,8.2578,12.578,12.765,12.198,0.138,1.2,461.79
0.98835,6.7239,11.957,11.975,11.309,0.138,1.2,461.83
0.99364,5.9125,11.402,11.297,10.587,0.138,1.2,461.88
1.1195,5.81,10.894,10.693,9.9921,0.138,1.2,461.92
1.1855,5.81,10.459,10.201,9.524,0.13818,1.2,461.96
1.0295,5.81,10.092,9.7877,9.1258,0.138,1.2,462
1.0969,5.81,9.7745,9.435,8.8096,0.13806,1.2,462.04
0.91883,5.7758,9.4656,9.0956,8.4917,0.13778,1.2,462.08
0.97463,5.3658,9.1902,8.7883,8.1935,0.13779,1.2,462.13
1.0391,5.4,8.9286,8.5024,7.934,0.13794,1.2,462.17
0.94221,5.4,8.6967,8.2604,7.7007,0.138,1.2,462.21
0.96628,5.1608,8.4868,8.0281,7.4847,0.13817,18.7,462.25
1.0354,6.185,8.3267,7.8894,7.4503,0.13842,52.467,462.29
0.95078,10.576,8.3775,8.1079,8.0759,0.13789,337.24,462.33
0.92405,17.814,9.0532,9.2261,10.411,0.13758,1032.7,462.38
0.98407,18.863,10.353,11.36,12.585,0.1375,1327.2,462.42
1.0295,20.006,11.9,13.601,14.914,0.1375,1751.8,462.46
1.1327,19.741,13.548,15.589,17.333,0.1375,1508.5,462.5
1.3363,19.056,14.874,16.817,18.376,0.137,1320.6,462.54
1.2948,18.671,15.521,17.306,18.082,0.137,595.02,462.58
1.1811,14.595,15.33,16.707,17.077,0.1365,399.69,462.63
1.3468,15.747,15.001,16.149,16.301,0.1365,207.59,462.67
1.3218,15.161,14.533,15.443,15.358,0.13629,117.69,462.71
1.0402,9.06,13.994,14.643,14.267,0.1365,15.575,462.75
1.0078,7.6272,13.303,13.659,12.999,0.13629,1.2,462.79
0.94955,6.5439,12.651,12.848,12.217,0.13639,1.2,462.83
1.0289,5.2462,12.057,12.078,11.282,0.13642,1.2,462.88
1.117,4.57,11.436,11.293,10.444,0.13628,1.2,462.92
0.9588,4.57,10.879,10.634,9.7991,0.13621,1.2,462.96
1.0651,5.6733,10.425,10.119,9.3542,0.136,1.2,463
1.1091,5.4683,10.06,9.7208,9.0084,0.13603,1.2,463.04
0.95033,5.3544,9.7379,9.3762,8.6844,0.13611,1.2,463.08
1.0524,4.7713,9.438,9.033,8.3655,0.136,1.2,463.13
0.96794,4.57,9.1376,8.7011,8.0414,0.13606,1.2,463.17
1.1292,4.7304,8.8794,8.4307,7.8271,0.13603,1.2,463.21
0.95469,4.71,8.6689,8.2112,7.6435,0.13617,46.408,463.25
0.84631,8.1819,8.5671,8.1867,7.8132,0.1365,100.9,463.29
1.0133,10.076,8.7412,8.5664,8.5927,0.136,339.19,463.33
0.77105,9.2312,9.2836,9.3723,10.06,0.136,745.58,463.38
1.0244,11.821,10.271,10.99,11.949,0.136,1288,463.42
0.93896,12.027,11.653,13.061,14.229,0.136,1853.5,463.46
0.98905,8.2283,12.51,13.545,14.033,0.136,199.53,463.5
1.2056,8.1217,12.227,12.937,13.206,0.136,341.62,463.54
0.96944,9.0942,12.301,12.978,13.439,0.136,418.28,463.58
1.1243,8.555,12.352,12.907,13.208,0.136,259.01,463.63
1.0511,7.7967,12.187,12.575,12.631,0.136,70.992,463.67
1.1719,7.6133,11.853,12.062,11.93,0.136,54.933,463.71
1.0645,7.1967,11.507,11.609,11.374,0.136,10.575,463.75
0.99416,5.7644,11.03,10.949,10.448,0.13594,1.2,463.79
0.9319,4.7567,10.52,10.289,9.699,0.13583,1.2,463.83
0.95581,4.4475,10.075,9.75,9.1525,0.13575,1.2,463.88
0.91902,4.57,9.6726,9.2832,8.7057,0.13556,1.2,463.92
0.87623,4.1558,9.3103,8.8719,8.298,0.13553,1.2,463.96
0.94741,5.3658,9.0084,8.5244,7.9712,0.13567,1.2,464
0.85076,5.6587,8.7529,8.2702,7.7702,0.13556,1.2,464.04
0.83322,4.7089,8.5323,8.0373,7.5387,0.13572,1.2,464.08
0.94551,2.9688,8.2731,7.7225,7.166,0.13579,1.2,464.13
0.73309,2.0061,7.9784,7.3657,6.7611,0.13572,1.2,464.17
0.76716,2.3943,7.6927,7.047,6.4776,0.13618,1.2,464.21
0.72746,2.03,7.4636,6.7875,6.213,0.13617,23.7,464.25
0.74941,2.9488,7.2775,6.6141,6.115,0.13626,52.606,464.29
0.99582,10.772,7.2951,6.7913,6.7338,0.13578,291.2,464.33
1.0256,14.613,7.892,7.7779,8.8003,0.13563,1084.8,464.38
0.97723,16.929,9.2513,10.088,11.367,0.1355,1432,464.42
1.0743,15.28,10.967,12.576,13.959,0.1355,1882.6,464.46
0.94967,14.022,12.621,14.546,16.016,0.1355,1533.1,464.5
0.87324,14.06,14.069,15.918,17.475,0.13544,1601.1,464.54
0.98286,13.787,14.836,16.478,17.116,0.135,848.42,464.58
1.0096,12.427,14.561,15.614,16.035,0.135,455.47,464.63
0.9312,10.968,14.042,14.815,14.873,0.13456,167.24,464.67
1.1696,9.7112,13.391,13.924,13.701,0.13403,47.137,464.71
1.1051,8.4633,12.828,13.197,12.864,0.1345,11.408,464.75
0.96969,6.9049,12.283,12.453,11.893,0.1345,1.2,464.79
0.96453,4.2803,11.579,11.531,10.742,0.1345,1.2,464.83
1.0104,2.8542,10.909,10.684,9.811,0.1345,1.2,464.88
1.0404,6.0553,10.286,9.9429,9.1079,0.1345,1.2,464.92
0.9,5.3003,9.8563,9.5072,8.788,0.1345,1.2,464.96
1.0921,3.5608,9.4682,9.041,8.2771,0.1345,1.2,465
1.0019,4.5263,9.0703,8.5808,7.838,0.13476,1.2,465.04
1.0054,7.8044,8.7235,8.2192,7.5426,0.13472,1.2,465.08
